matrixID,userID,ISBN,bookRating,totalRatingCount
13938,59727,042518630X,0,62
13939,69697,042518630X,0,62
13940,73394,042518630X,0,62
13941,75860,042518630X,0,62
13943,79186,042518630X,0,62
13945,98391,042518630X,9,62
13946,114368,042518630X,10,62
13947,123883,042518630X,5,62
13948,135149,042518630X,0,62
13949,138441,042518630X,0,62
13950,148744,042518630X,0,62
13951,153662,042518630X,10,62
13952,156150,042518630X,0,62
13953,156269,042518630X,0,62
13954,156467,042518630X,10,62
13955,158295,042518630X,5,62
13956,166596,042518630X,0,62
13957,170575,042518630X,0,62
13958,170742,042518630X,0,62
13959,172030,042518630X,0,62
13960,177090,042518630X,10,62
13961,177374,042518630X,0,62
13962,177458,042518630X,0,62
13963,178667,042518630X,0,62
13964,190925,042518630X,0,62
13965,196077,042518630X,0,62
13966,200226,042518630X,0,62
13967,201674,042518630X,0,62
13968,207349,042518630X,0,62
13969,217375,042518630X,0,62
13970,220278,042518630X,0,62
13971,224435,042518630X,0,62
13972,225763,042518630X,0,62
13973,226545,042518630X,0,62
13974,227447,042518630X,0,62
13975,227520,042518630X,9,62
13976,227705,042518630X,0,62
13977,235392,042518630X,7,62
13978,242646,042518630X,0,62
13979,245410,042518630X,7,62
13981,247447,042518630X,8,62
13982,247752,042518630X,0,62
13983,251843,042518630X,0,62
13984,252071,042518630X,0,62
13985,254971,042518630X,0,62
13986,257204,042518630X,0,62
13987,258185,042518630X,10,62
13988,278418,440124344,0,53
13989,3363,440124344,0,53
13990,16795,440124344,7,53
13991,51094,440124344,0,53
13992,52584,440124344,0,53
13993,55548,440124344,0,53
13994,70415,440124344,7,53
13995,75860,440124344,0,53
13996,76352,440124344,0,53
13997,76942,440124344,0,53
13999,101209,440124344,0,53
14000,102967,440124344,0,53
14001,104636,440124344,8,53
14002,107784,440124344,0,53
14003,114368,440124344,5,53
14005,127200,440124344,0,53
14006,133689,440124344,0,53
14007,144531,440124344,0,53
14008,145449,440124344,0,53
14009,145451,440124344,0,53
14010,162639,440124344,0,53
14011,166596,440124344,0,53
14012,167471,440124344,0,53
14013,178667,440124344,0,53
14014,179733,440124344,0,53
14015,180917,440124344,0,53
14016,184299,440124344,0,53
14017,190459,440124344,0,53
14018,201674,440124344,0,53
14019,220278,440124344,0,53
14020,222941,440124344,0,53
14021,227447,440124344,0,53
14022,242824,440124344,0,53
14023,269566,440124344,0,53
14024,273979,440124344,0,53
14025,278418,440206154,0,151
14026,3363,440206154,0,151
14027,6251,440206154,7,151
14029,11993,440206154,0,151
14030,12824,440206154,8,151
14032,16106,440206154,0,151
14033,16916,440206154,0,151
14036,20201,440206154,7,151
14037,22625,440206154,0,151
14038,24921,440206154,0,151
14039,25981,440206154,0,151
14040,28634,440206154,10,151
14041,31315,440206154,0,151
14042,35050,440206154,0,151
14043,38023,440206154,7,151
14044,39646,440206154,0,151
14046,44728,440206154,0,151
14047,52853,440206154,0,151
14048,53174,440206154,10,151
14049,55548,440206154,0,151
14050,56856,440206154,0,151
14051,62891,440206154,7,151
14052,69042,440206154,0,151
14054,76352,440206154,0,151
14056,78783,440206154,0,151
14058,85426,440206154,10,151
14059,85701,440206154,0,151
14060,85993,440206154,10,151
14061,87141,440206154,0,151
14062,87555,440206154,0,151
14063,93629,440206154,9,151
14064,95359,440206154,0,151
14065,100846,440206154,0,151
14066,102967,440206154,0,151
14067,104429,440206154,0,151
14068,104665,440206154,0,151
14069,105979,440206154,0,151
14070,106225,440206154,0,151
14071,107453,440206154,0,151
14072,107784,440206154,0,151
14073,110912,440206154,0,151
14074,110973,440206154,0,151
14075,111947,440206154,9,151
14076,112001,440206154,0,151
14077,124942,440206154,0,151
14078,126492,440206154,7,151
14079,127200,440206154,0,151
14080,127914,440206154,0,151
14081,130474,440206154,0,151
14082,130571,440206154,0,151
14084,135045,440206154,8,151
14085,135149,440206154,0,151
14086,135265,440206154,8,151
14087,135458,440206154,0,151
14088,138097,440206154,0,151
14089,142093,440206154,0,151
14090,143175,440206154,0,151
14091,144555,440206154,9,151
14092,147847,440206154,0,151
14093,154992,440206154,0,151
14094,155014,440206154,10,151
14095,157273,440206154,0,151
14096,159033,440206154,0,151
14097,164027,440206154,0,151
14098,166596,440206154,0,151
14099,167471,440206154,0,151
14100,168064,440206154,0,151
14101,170518,440206154,0,151
14102,172512,440206154,0,151
14103,175003,440206154,0,151
14105,185233,440206154,0,151
14106,188010,440206154,0,151
14107,190708,440206154,0,151
14108,195694,440206154,0,151
14109,196077,440206154,0,151
14110,196457,440206154,0,151
14111,198711,440206154,0,151
14112,201768,440206154,0,151
14113,203240,440206154,0,151
14114,203968,440206154,0,151
14115,204864,440206154,10,151
14116,206534,440206154,0,151
14117,208829,440206154,0,151
14118,209373,440206154,0,151
14119,209875,440206154,0,151
14120,211426,440206154,0,151
14121,224349,440206154,0,151
14122,224435,440206154,0,151
14123,225087,440206154,10,151
14124,225763,440206154,0,151
14125,225810,440206154,0,151
14126,227447,440206154,0,151
14127,227705,440206154,8,151
14128,228998,440206154,0,151
14129,229551,440206154,0,151
14130,230522,440206154,0,151
14132,232131,440206154,0,151
14133,232945,440206154,8,151
14135,234828,440206154,6,151
14136,235105,440206154,0,151
14137,235392,440206154,0,151
14138,236283,440206154,0,151
14141,246311,440206154,0,151
14142,246655,440206154,0,151
14143,249628,440206154,9,151
14144,251613,440206154,0,151
14146,252695,440206154,0,151
14147,254206,440206154,10,151
14148,261829,440206154,9,151
14149,262399,440206154,0,151
14151,264321,440206154,7,151
14152,264637,440206154,0,151
14153,265115,440206154,0,151
14154,265313,440206154,6,151
14155,266226,440206154,8,151
14156,266865,440206154,8,151
14157,268330,440206154,0,151
14158,269566,440206154,0,151
14159,269719,440206154,0,151
14160,271705,440206154,8,151
14162,274308,440206154,0,151
14163,278418,440207622,7,74
14164,2766,440207622,0,74
14165,7158,440207622,0,74
14167,16795,440207622,0,74
14168,24921,440207622,0,74
14169,25981,440207622,5,74
14170,44728,440207622,0,74
14171,52584,440207622,0,74
14172,55492,440207622,0,74
14173,68555,440207622,0,74
14174,69042,440207622,0,74
14175,69232,440207622,9,74
14176,76352,440207622,0,74
14177,76942,440207622,0,74
14178,78783,440207622,0,74
14179,95903,440207622,0,74
14180,102967,440207622,0,74
14181,104636,440207622,8,74
14182,107021,440207622,0,74
14183,107453,440207622,0,74
14184,107784,440207622,0,74
14186,114368,440207622,5,74
14187,120093,440207622,5,74
14188,125692,440207622,0,74
14189,130474,440207622,0,74
14190,133689,440207622,6,74
14191,135149,440207622,0,74
14192,143253,440207622,0,74
14193,144531,440207622,0,74
14194,145451,440207622,0,74
14195,166596,440207622,0,74
14196,170518,440207622,0,74
14197,170742,440207622,8,74
14198,172030,440207622,7,74
14199,179733,440207622,0,74
14201,198711,440207622,0,74
14202,217375,440207622,0,74
14203,230522,440207622,0,74
14204,234359,440207622,0,74
14205,234828,440207622,0,74
14206,235105,440207622,0,74
14207,235842,440207622,0,74
14208,236283,440207622,0,74
14209,242824,440207622,0,74
14210,245963,440207622,0,74
14211,254465,440207622,10,74
14212,271448,440207622,7,74
14213,273979,440207622,0,74
14214,278418,044021145X,0,227
14215,2977,044021145X,0,227
14216,6251,044021145X,0,227
14217,8245,044021145X,9,227
14218,8936,044021145X,0,227
14220,12538,044021145X,0,227
14221,13273,044021145X,0,227
14222,13552,044021145X,0,227
14223,14521,044021145X,0,227
14224,16795,044021145X,0,227
14225,16966,044021145X,0,227
14226,20201,044021145X,0,227
14227,21014,044021145X,0,227
14228,21576,044021145X,0,227
14229,21659,044021145X,10,227
14230,23768,044021145X,0,227
14232,25601,044021145X,0,227
14233,26544,044021145X,0,227
14234,26593,044021145X,0,227
14235,28634,044021145X,10,227
14236,29259,044021145X,9,227
14237,29855,044021145X,0,227
14238,30276,044021145X,0,227
14239,30972,044021145X,8,227
14241,32773,044021145X,0,227
14242,35859,044021145X,10,227
14243,37950,044021145X,6,227
14244,38556,044021145X,5,227
14245,40889,044021145X,0,227
14246,41084,044021145X,0,227
14248,48494,044021145X,8,227
14249,49109,044021145X,0,227
14250,51094,044021145X,0,227
14251,52584,044021145X,0,227
14252,52853,044021145X,0,227
14253,55492,044021145X,0,227
14254,55548,044021145X,0,227
14255,55734,044021145X,10,227
14256,56447,044021145X,0,227
14257,56856,044021145X,7,227
14258,62891,044021145X,0,227
14259,69232,044021145X,0,227
14260,71712,044021145X,0,227
14261,76352,044021145X,0,227
14262,79186,044021145X,0,227
14263,80683,044021145X,0,227
14264,87141,044021145X,8,227
14265,87555,044021145X,0,227
14266,88733,044021145X,7,227
14269,95932,044021145X,7,227
14270,95991,044021145X,0,227
14271,96054,044021145X,0,227
14272,98741,044021145X,0,227
14273,100459,044021145X,0,227
14274,102647,044021145X,10,227
14275,102702,044021145X,0,227
14276,102967,044021145X,6,227
14277,104636,044021145X,10,227
14278,104665,044021145X,7,227
14279,105979,044021145X,8,227
14280,106225,044021145X,0,227
14281,106816,044021145X,0,227
14283,107784,044021145X,8,227
14284,108285,044021145X,10,227
14285,110214,044021145X,0,227
14286,110973,044021145X,0,227
14287,111947,044021145X,0,227
14288,114414,044021145X,9,227
14289,114868,044021145X,9,227
14290,115120,044021145X,0,227
14291,123790,044021145X,0,227
14292,123981,044021145X,0,227
14293,124942,044021145X,0,227
14294,125519,044021145X,10,227
14295,125692,044021145X,0,227
14296,126492,044021145X,8,227
14297,126736,044021145X,6,227
14298,127200,044021145X,0,227
14299,127429,044021145X,0,227
14300,127914,044021145X,0,227
14301,128835,044021145X,0,227
14302,131046,044021145X,0,227
14303,135045,044021145X,8,227
14304,135149,044021145X,0,227
14305,136205,044021145X,0,227
14306,137589,044021145X,8,227
14307,139742,044021145X,0,227
14308,140358,044021145X,5,227
14309,141493,044021145X,8,227
14310,143175,044021145X,0,227
14311,143253,044021145X,0,227
14313,145619,044021145X,0,227
14314,147847,044021145X,5,227
14315,148744,044021145X,10,227
14316,151790,044021145X,0,227
14318,153718,044021145X,8,227
14319,155495,044021145X,0,227
14320,156150,044021145X,0,227
14321,156467,044021145X,10,227
14322,157273,044021145X,0,227
14323,158295,044021145X,6,227
14324,159033,044021145X,0,227
14325,162738,044021145X,7,227
14326,164323,044021145X,9,227
14327,167471,044021145X,0,227
14328,167800,044021145X,0,227
14329,168064,044021145X,0,227
14330,168144,044021145X,0,227
14331,169699,044021145X,0,227
14332,170513,044021145X,0,227
14333,170518,044021145X,0,227
14334,170947,044021145X,9,227
14336,178181,044021145X,0,227
14337,178667,044021145X,0,227
14338,180586,044021145X,0,227
14339,180917,044021145X,0,227
14340,184299,044021145X,0,227
14341,185384,044021145X,0,227
14342,186570,044021145X,0,227
14343,187145,044021145X,8,227
14344,189835,044021145X,0,227
14345,190708,044021145X,0,227
14346,196047,044021145X,9,227
14347,197364,044021145X,7,227
14348,197659,044021145X,0,227
14350,198711,044021145X,0,227
14351,200226,044021145X,0,227
14352,200674,044021145X,0,227
14353,201526,044021145X,0,227
14354,201674,044021145X,0,227
14355,201783,044021145X,7,227
14356,206567,044021145X,0,227
14357,208406,044021145X,0,227
14358,208829,044021145X,0,227
14359,209756,044021145X,0,227
14360,210035,044021145X,0,227
14361,210485,044021145X,8,227
14362,211426,044021145X,0,227
14363,212645,044021145X,0,227
14364,212898,044021145X,0,227
14365,219546,044021145X,0,227
14366,220278,044021145X,0,227
14367,221445,044021145X,0,227
14368,222296,044021145X,0,227
14369,223154,044021145X,0,227
14370,224764,044021145X,0,227
14371,225087,044021145X,0,227
14372,225989,044021145X,0,227
14373,226545,044021145X,10,227
14374,227705,044021145X,10,227
14375,228998,044021145X,0,227
14376,230249,044021145X,0,227
14377,230522,044021145X,0,227
14378,230708,044021145X,0,227
14379,231210,044021145X,0,227
14380,231827,044021145X,0,227
14381,232945,044021145X,0,227
14382,234623,044021145X,0,227
14383,234828,044021145X,9,227
14384,235105,044021145X,0,227
14385,235392,044021145X,5,227
14386,235842,044021145X,0,227
14387,236283,044021145X,0,227
14388,238526,044021145X,0,227
14390,240567,044021145X,5,227
14391,241548,044021145X,0,227
14392,242083,044021145X,8,227
14393,242299,044021145X,0,227
14394,242824,044021145X,0,227
14395,244349,044021145X,0,227
14396,245371,044021145X,8,227
14397,245963,044021145X,0,227
14398,246655,044021145X,0,227
14399,249628,044021145X,8,227
14400,250184,044021145X,0,227
14401,251422,044021145X,0,227
14402,252848,044021145X,0,227
14403,254465,044021145X,0,227
14404,254971,044021145X,0,227
14405,255489,044021145X,8,227
14406,257204,044021145X,0,227
14407,257700,044021145X,0,227
14408,258938,044021145X,0,227
14409,260897,044021145X,0,227
14410,263163,044021145X,0,227
14411,264082,044021145X,0,227
14412,268032,044021145X,0,227
14413,268330,044021145X,0,227
14414,268932,044021145X,0,227
14415,269566,044021145X,0,227
14416,271284,044021145X,0,227
14417,274308,044021145X,0,227
14418,278418,440220394,0,76
14419,43246,440220394,0,76
14420,78834,440220394,10,76
14421,153662,440220394,8,76
14422,235842,440220394,0,76
14423,278418,440220602,0,179
14424,10447,440220602,0,179
14426,12538,440220602,0,179
14427,13273,440220602,0,179
14428,13552,440220602,7,179
14429,15408,440220602,0,179
14430,16795,440220602,0,179
14431,16916,440220602,0,179
14432,21014,440220602,0,179
14433,23768,440220602,0,179
14435,26544,440220602,0,179
14436,26593,440220602,0,179
14437,28634,440220602,10,179
14438,30487,440220602,7,179
14439,30533,440220602,0,179
14440,30972,440220602,0,179
14441,35050,440220602,0,179
14442,35857,440220602,0,179
14443,35859,440220602,0,179
14444,36606,440220602,10,179
14445,37950,440220602,4,179
14446,40889,440220602,8,179
14447,41084,440220602,7,179
14448,43806,440220602,0,179
14450,44595,440220602,0,179
14451,49109,440220602,0,179
14452,51094,440220602,0,179
14453,51883,440220602,0,179
14454,55548,440220602,0,179
14455,56856,440220602,9,179
14456,61619,440220602,0,179
14458,68555,440220602,7,179
14459,69355,440220602,0,179
14460,76352,440220602,0,179
14461,78783,440220602,0,179
14462,81045,440220602,0,179
14463,82831,440220602,0,179
14464,85701,440220602,0,179
14465,87141,440220602,8,179
14466,98741,440220602,0,179
14467,102647,440220602,9,179
14468,102967,440220602,0,179
14469,104636,440220602,9,179
14470,104665,440220602,0,179
14471,105979,440220602,0,179
14472,106225,440220602,8,179
14473,107784,440220602,8,179
14474,108285,440220602,0,179
14475,112001,440220602,0,179
14476,114414,440220602,0,179
14477,115120,440220602,0,179
14478,123790,440220602,0,179
14479,123981,440220602,0,179
14480,124942,440220602,0,179
14481,125519,440220602,8,179
14482,126492,440220602,0,179
14483,126736,440220602,5,179
14484,127200,440220602,0,179
14485,130474,440220602,0,179
14486,135149,440220602,7,179
14487,137589,440220602,6,179
14488,139742,440220602,0,179
14490,140358,440220602,5,179
14491,144555,440220602,9,179
14492,145451,440220602,0,179
14493,147847,440220602,0,179
14494,158295,440220602,0,179
14495,161752,440220602,0,179
14496,166123,440220602,0,179
14497,166596,440220602,0,179
14498,167471,440220602,0,179
14499,172512,440220602,0,179
14500,172742,440220602,0,179
14501,175003,440220602,0,179
14502,177072,440220602,8,179
14503,184299,440220602,0,179
14504,185233,440220602,0,179
14505,185384,440220602,0,179
14506,186570,440220602,0,179
14507,189334,440220602,0,179
14508,197364,440220602,0,179
14509,197659,440220602,0,179
14511,198711,440220602,0,179
14512,200226,440220602,0,179
14513,200674,440220602,0,179
14514,201674,440220602,0,179
14515,204864,440220602,0,179
14516,208406,440220602,0,179
14517,209373,440220602,0,179
14518,211426,440220602,0,179
14519,212898,440220602,0,179
14520,213350,440220602,0,179
14521,214786,440220602,0,179
14522,216683,440220602,0,179
14523,224138,440220602,9,179
14524,224435,440220602,0,179
14525,225087,440220602,0,179
14526,225810,440220602,0,179
14527,225989,440220602,0,179
14528,227705,440220602,8,179
14529,229011,440220602,2,179
14530,229313,440220602,0,179
14531,230496,440220602,0,179
14532,230522,440220602,0,179
14533,231210,440220602,0,179
14535,232131,440220602,0,179
14536,235105,440220602,0,179
14537,235842,440220602,0,179
14538,235935,440220602,10,179
14540,238541,440220602,0,179
14541,240567,440220602,5,179
14542,241548,440220602,0,179
14543,242083,440220602,7,179
14544,242646,440220602,0,179
14545,244349,440220602,0,179
14546,250184,440220602,0,179
14547,251422,440220602,0,179
14548,252071,440220602,0,179
14549,252222,440220602,0,179
14550,254465,440220602,0,179
14551,258534,440220602,0,179
14552,262399,440220602,0,179
14553,265313,440220602,0,179
14554,268032,440220602,0,179
14555,268330,440220602,0,179
14556,269566,440220602,0,179
14557,270820,440220602,0,179
14558,271284,440220602,0,179
14560,274308,440220602,0,179
14561,278418,440222842,0,59
14562,8936,440222842,0,59
14563,10819,440222842,0,59
14565,13552,440222842,6,59
14566,52584,440222842,0,59
14567,55734,440222842,9,59
14568,69042,440222842,0,59
14569,69232,440222842,0,59
14570,75860,440222842,0,59
14572,104636,440222842,8,59
14573,107453,440222842,0,59
14574,114414,440222842,0,59
14575,133689,440222842,0,59
14576,135149,440222842,0,59
14577,143175,440222842,8,59
14578,145451,440222842,0,59
14579,148744,440222842,0,59
14580,149069,440222842,0,59
14581,153662,440222842,0,59
14582,172512,440222842,0,59
14583,178181,440222842,0,59
14584,213150,440222842,0,59
14585,217375,440222842,0,59
14586,225810,440222842,0,59
14587,227447,440222842,0,59
14588,227520,440222842,0,59
14589,228998,440222842,0,59
14590,229551,440222842,0,59
14591,231210,440222842,0,59
14592,234828,440222842,0,59
14593,236283,440222842,0,59
14594,238781,440222842,0,59
14595,242824,440222842,0,59
14596,246513,440222842,9,59
14597,258185,440222842,0,59
14598,278418,440224594,0,71
14599,6563,440224594,9,71
14600,7346,440224594,0,71
14601,10447,440224594,0,71
14602,21014,440224594,0,71
14603,23768,440224594,0,71
14604,30972,440224594,0,71
14605,35859,440224594,0,71
14607,60244,440224594,0,71
14609,73394,440224594,0,71
14610,76942,440224594,0,71
14611,78783,440224594,0,71
14612,98741,440224594,0,71
14613,105979,440224594,0,71
14614,108005,440224594,0,71
14616,112001,440224594,9,71
14617,112026,440224594,0,71
14618,113519,440224594,0,71
14619,124942,440224594,0,71
14620,127359,440224594,0,71
14621,128835,440224594,0,71
14622,130474,440224594,0,71
14623,131046,440224594,0,71
14624,137589,440224594,0,71
14625,148744,440224594,0,71
14626,156150,440224594,0,71
14627,162639,440224594,0,71
14628,164027,440224594,0,71
14629,164323,440224594,7,71
14630,169233,440224594,0,71
14631,170518,440224594,0,71
14632,172742,440224594,0,71
14633,175003,440224594,0,71
14634,187517,440224594,0,71
14635,189973,440224594,0,71
14636,190807,440224594,0,71
14637,200226,440224594,0,71
14639,205473,440224594,0,71
14640,208147,440224594,0,71
14641,208671,440224594,8,71
14642,209756,440224594,0,71
14643,211430,440224594,0,71
14644,212898,440224594,0,71
14645,225810,440224594,0,71
14646,229551,440224594,0,71
14647,230522,440224594,0,71
14648,231210,440224594,0,71
14649,238781,440224594,0,71
14650,245645,440224594,10,71
14651,249111,440224594,8,71
14652,250184,440224594,0,71
14654,252848,440224594,0,71
14655,254971,440224594,0,71
14656,256407,440224594,0,71
14657,258690,440224594,0,71
14658,264031,440224594,0,71
14659,265115,440224594,7,71
14660,270713,440224594,0,71
14661,278418,440224772,0,72
14663,13552,440224772,0,72
14664,35859,440224772,0,72
14665,50730,440224772,0,72
14666,52584,440224772,0,72
14667,59172,440224772,10,72
14668,85426,440224772,0,72
14669,95359,440224772,0,72
14670,104636,440224772,0,72
14672,135149,440224772,0,72
14673,145449,440224772,0,72
14674,145451,440224772,0,72
14675,146348,440224772,0,72
14676,149069,440224772,0,72
14677,151589,440224772,0,72
14678,179733,440224772,0,72
14679,185233,440224772,0,72
14680,185384,440224772,0,72
14681,201674,440224772,0,72
14682,211919,440224772,0,72
14683,235105,440224772,0,72
14684,236283,440224772,0,72
14685,241548,440224772,0,72
14686,246655,440224772,0,72
14687,269566,440224772,0,72
14688,278418,440226430,0,188
14689,6563,440226430,9,188
14690,6575,440226430,0,188
14691,7915,440226430,7,188
14693,13552,440226430,0,188
14694,14422,440226430,0,188
14695,14521,440226430,0,188
14696,16634,440226430,0,188
14697,16795,440226430,9,188
14699,21014,440226430,0,188
14700,21659,440226430,8,188
14701,22625,440226430,0,188
14702,23768,440226430,0,188
14703,24921,440226430,0,188
14704,30533,440226430,7,188
14705,35857,440226430,3,188
14706,36606,440226430,0,188
14707,36609,440226430,0,188
14709,44728,440226430,0,188
14710,50225,440226430,5,188
14711,51883,440226430,0,188
14712,52584,440226430,0,188
14713,53174,440226430,0,188
14714,55187,440226430,0,188
14715,60244,440226430,0,188
14716,63394,440226430,0,188
14717,68555,440226430,0,188
14718,73394,440226430,0,188
14719,75860,440226430,8,188
14720,76352,440226430,0,188
14721,76818,440226430,0,188
14722,77809,440226430,0,188
14723,78783,440226430,0,188
14724,78834,440226430,0,188
14725,85426,440226430,0,188
14726,85656,440226430,0,188
14727,85757,440226430,0,188
14728,91832,440226430,0,188
14729,93363,440226430,0,188
14730,95359,440226430,6,188
14731,100846,440226430,8,188
14732,102967,440226430,0,188
14733,104429,440226430,0,188
14734,104636,440226430,10,188
14735,105979,440226430,0,188
14736,106225,440226430,0,188
14738,110912,440226430,10,188
14739,112001,440226430,0,188
14740,112026,440226430,0,188
14741,113519,440226430,0,188
14742,113904,440226430,7,188
14743,114368,440226430,5,188
14744,115120,440226430,0,188
14745,115490,440226430,0,188
14746,123790,440226430,0,188
14747,124487,440226430,9,188
14748,125203,440226430,0,188
14749,125692,440226430,0,188
14750,127359,440226430,0,188
14751,128208,440226430,0,188
14752,128835,440226430,0,188
14753,130474,440226430,0,188
14754,130571,440226430,0,188
14755,131046,440226430,0,188
14757,135045,440226430,0,188
14758,135149,440226430,9,188
14759,136252,440226430,0,188
14760,137589,440226430,0,188
14761,139467,440226430,0,188
14762,143175,440226430,0,188
14763,143253,440226430,0,188
14764,144531,440226430,0,188
14765,145619,440226430,9,188
14766,146113,440226430,0,188
14767,147141,440226430,0,188
14768,148744,440226430,0,188
14769,149934,440226430,0,188
14770,150498,440226430,0,188
14771,150968,440226430,0,188
14772,153662,440226430,0,188
14773,155147,440226430,0,188
14774,156150,440226430,7,188
14775,156467,440226430,10,188
14777,160819,440226430,0,188
14778,162639,440226430,8,188
14779,162738,440226430,0,188
14780,163804,440226430,0,188
14781,165232,440226430,0,188
14782,166123,440226430,0,188
14783,167800,440226430,8,188
14784,168064,440226430,7,188
14785,168144,440226430,0,188
14786,170229,440226430,0,188
14787,170518,440226430,0,188
14788,172030,440226430,0,188
14789,172512,440226430,0,188
14791,174304,440226430,0,188
14792,175003,440226430,0,188
14793,178667,440226430,0,188
14794,179733,440226430,0,188
14796,185233,440226430,0,188
14797,189973,440226430,5,188
14798,190459,440226430,0,188
14799,190708,440226430,0,188
14800,191187,440226430,0,188
14801,195694,440226430,0,188
14802,196077,440226430,0,188
14803,198711,440226430,0,188
14804,200674,440226430,0,188
14805,203240,440226430,5,188
14806,205735,440226430,0,188
14807,209756,440226430,0,188
14808,210485,440226430,6,188
14809,211430,440226430,0,188
14810,213150,440226430,0,188
14811,217375,440226430,0,188
14812,219546,440226430,0,188
14813,221445,440226430,0,188
14814,222296,440226430,0,188
14815,224430,440226430,0,188
14816,224764,440226430,0,188
14817,225810,440226430,0,188
14818,226965,440226430,5,188
14819,227447,440226430,0,188
14820,229741,440226430,0,188
14821,230522,440226430,0,188
14822,231210,440226430,7,188
14823,231827,440226430,8,188
14824,235392,440226430,0,188
14825,238120,440226430,0,188
14826,238526,440226430,0,188
14827,238781,440226430,0,188
14828,247752,440226430,0,188
14829,249628,440226430,8,188
14830,250184,440226430,0,188
14831,251422,440226430,8,188
14832,252695,440226430,0,188
14833,254465,440226430,10,188
14834,254971,440226430,0,188
14835,256167,440226430,0,188
14836,256407,440226430,10,188
14837,259629,440226430,0,188
14838,260897,440226430,6,188
14839,264321,440226430,0,188
14840,265115,440226430,0,188
14841,266056,440226430,0,188
14842,266226,440226430,0,188
14843,269566,440226430,0,188
14844,270820,440226430,0,188
14845,271195,440226430,0,188
14846,275970,440226430,0,188
14847,278418,440235596,0,113
14848,7346,440235596,0,113
14850,14422,440235596,0,113
14851,14521,440235596,0,113
14853,20115,440235596,0,113
14854,21014,440235596,8,113
14855,23768,440235596,0,113
14856,24921,440235596,8,113
14857,26516,440235596,0,113
14858,26544,440235596,0,113
14859,33974,440235596,0,113
14860,35857,440235596,0,113
14861,36609,440235596,0,113
14862,39646,440235596,0,113
14863,40889,440235596,0,113
14865,51883,440235596,0,113
14866,52584,440235596,0,113
14867,53174,440235596,0,113
14868,55492,440235596,0,113
14869,56856,440235596,0,113
14870,59172,440235596,0,113
14871,60244,440235596,7,113
14872,69971,440235596,0,113
14873,76942,440235596,0,113
14874,78783,440235596,9,113
14875,78834,440235596,0,113
14877,85701,440235596,0,113
14878,98741,440235596,0,113
14879,104636,440235596,0,113
14880,108005,440235596,9,113
14882,110912,440235596,0,113
14883,112001,440235596,0,113
14884,112026,440235596,0,113
14885,113519,440235596,0,113
14886,114868,440235596,0,113
14887,115120,440235596,0,113
14888,123790,440235596,0,113
14889,127359,440235596,6,113
14890,128208,440235596,0,113
14891,133571,440235596,0,113
14892,135149,440235596,10,113
14893,135831,440235596,0,113
14894,141710,440235596,0,113
14895,143415,440235596,0,113
14896,146113,440235596,0,113
14897,153662,440235596,0,113
14898,154992,440235596,0,113
14899,155147,440235596,0,113
14901,164323,440235596,7,113
14902,166596,440235596,0,113
14903,167349,440235596,0,113
14904,167800,440235596,0,113
14905,172512,440235596,0,113
14906,175003,440235596,0,113
14907,177090,440235596,0,113
14908,178667,440235596,0,113
14909,184299,440235596,0,113
14910,187170,440235596,0,113
14911,190459,440235596,7,113
14912,195694,440235596,0,113
14913,196077,440235596,0,113
14914,198711,440235596,0,113
14916,206534,440235596,0,113
14917,206567,440235596,0,113
14918,208147,440235596,0,113
14920,209756,440235596,0,113
14921,211430,440235596,0,113
14922,212965,440235596,0,113
14923,217375,440235596,0,113
14924,221445,440235596,0,113
14925,224430,440235596,0,113
14926,225810,440235596,0,113
14927,230522,440235596,0,113
14928,235392,440235596,0,113
14929,240144,440235596,9,113
14930,245645,440235596,10,113
14931,250184,440235596,0,113
14932,251843,440235596,10,113
14934,254971,440235596,0,113
14935,258185,440235596,0,113
14936,260897,440235596,6,113
14937,266226,440235596,0,113
14938,266865,440235596,5,113
14939,268932,440235596,0,113
14940,269566,440235596,0,113
14941,271705,440235596,0,113
14942,273979,440235596,0,113
14944,278418,440236673,0,169
14945,2276,440236673,10,169
14946,2766,440236673,0,169
14947,3363,440236673,0,169
14948,6575,440236673,0,169
14949,7346,440236673,8,169
14951,21014,440236673,0,169
14952,23768,440236673,0,169
14953,24921,440236673,0,169
14954,25981,440236673,5,169
14955,30972,440236673,0,169
14956,31556,440236673,0,169
14958,35859,440236673,0,169
14959,37950,440236673,0,169
14961,39646,440236673,0,169
14962,40943,440236673,0,169
14963,41084,440236673,0,169
14964,48494,440236673,0,169
14965,51386,440236673,0,169
14966,52584,440236673,0,169
14967,52853,440236673,0,169
14968,56856,440236673,0,169
14969,63394,440236673,0,169
14970,63938,440236673,0,169
14971,68555,440236673,7,169
14972,76352,440236673,0,169
14973,76942,440236673,0,169
14974,79186,440236673,0,169
14975,81045,440236673,0,169
14976,87141,440236673,8,169
14979,93363,440236673,8,169
14980,95359,440236673,7,169
14981,96054,440236673,0,169
14982,102647,440236673,0,169
14983,102967,440236673,0,169
14984,105374,440236673,0,169
14985,105517,440236673,0,169
14986,106225,440236673,6,169
14987,107784,440236673,0,169
14988,108285,440236673,0,169
14989,110912,440236673,0,169
14990,112001,440236673,0,169
14991,113519,440236673,0,169
14992,113983,440236673,0,169
14993,114414,440236673,0,169
14994,115003,440236673,0,169
14995,115120,440236673,0,169
14996,123790,440236673,0,169
